epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,1.994571,0.281667,1.881256,0.295896,0.001,29.7273
2,1.541466,0.5025,1.5529,0.490281,0.001,15.1475
3,1.209997,0.625,1.376878,0.50324,0.001,2.1946
4,0.964356,0.73,1.229725,0.580994,0.001,2.175
5,0.746014,0.806667,1.408189,0.516199,0.001,2.0464
6,0.556379,0.878333,2.204083,0.345572,0.001,1.933
7,0.402131,0.923333,1.427675,0.576674,0.0005,1.881
8,0.291347,0.965,1.500887,0.5054,0.0005,1.9159
