epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
1,2.207092,0.18,2.188597,0.193333,0.001,0.9323
2,1.861272,0.44,2.004601,0.26,0.001,0.4712
3,1.639338,0.516667,1.781876,0.353333,0.001,0.5424
4,1.414683,0.693333,1.697509,0.433333,0.001,0.4663
5,1.191348,0.773333,1.704172,0.366667,0.001,0.4624
6,1.032505,0.83,1.637885,0.426667,0.001,0.4748
7,0.888798,0.876667,1.892118,0.38,0.001,0.4479
8,0.700335,0.913333,1.932335,0.26,0.001,0.4822
